quarter,ticker,cik,event_accession,event_dates,primary_8k_doc,exhibit_docs,periodic_doc,primary_8k_text_len,exhibit_text_len,periodic_text_len,exhibit_table_count,exhibit_table_flag,doc_statuses,quality_pass,quality_reason,revenue_filter_keep_under_10b,revenue_bucket,revenue_value_usd,revenue_value_millions,revenue_filter_reason,revenue_fact_name_bucketed,revenue_filed_bucketed,revenue_form_bucketed,revenue_period_end_bucketed,mandatory_index_constituent,mandatory_indexes,mandatory_index_name,pipeline_status,pipeline_missing_reason
2024Q3,USNA,896264,0000896264-24-000180,2024-07-23,q22024managementcommentary.htm,q22024earningsreleaseex9911.htm,,15415,13322,0,9,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,248360000,248.36,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,UTHR,1082554,0001082554-24-000037,2024-07-31,uthr-20240731.htm,uthrq22024-ex991.htm,,3147,15057,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,506900000,506.9,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,UTI,1261654,0001261654-24-000053,2024-08-06,q32024financialsupplemen.htm,exhibit991-q32024earningsp.htm;utiq3fy24investorpresent.htm,,45197,81236,0,16,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,283824000,283.824,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,UTZ,1739566,0001739566-24-000124,2024-08-01,utz-20240801.htm,pressrelease-2024q2earning.htm;utzbrands2q24earningspre.htm,,4297,66210,0,12,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,351433000,351.433,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-04-02,False,,,doc_quality_passed,
2024Q3,UVV,102037,0000102037-24-000030,2024-08-07,xbrl-20240806.htm,uvv-ex991x20240807xpressre.htm;uvv-ex992x20240807xdividend.htm,,7740,31583,0,10,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,2091150000,2091.15,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-29,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,V,1403161,0001403161-24-000040,2024-07-23,v-20240723.htm,q32024earningsrelease.htm,,3722,28679,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,15921000000,15921.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,True,DOW;SPY,Visa Inc.,doc_quality_passed,
2024Q3,VAC,1524358,0001524358-24-000073,2024-07-31,vac-20240731.htm,a2024q2pressreleaseschedul.htm,,4713,37266,0,25,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1169000000,1169.0,keep_under_10b,Revenues,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VAL,314808,0000314808-24-000121,2024-07-31,val-20240731.htm,a06302024ex991pressrelease.htm,,3763,50623,0,50,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,430100000,430.1,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VC,1111335,0001111335-24-000120,2024-07-25,vc-20240725.htm,visteonq22024pr.htm,,3357,21620,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,967000000,967.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VCTR,1570827,0000950170-24-094116,2024-08-08,vctr-20240808.htm,vctr-ex99_1.htm,,3531,42862,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,201320000,201.32,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VECO,103145,0001558370-24-011091,2024-08-06,veco-20240806x8k.htm,veco-20240806xex99d1.htm;veco-20240806xex99d2.htm,,3823,40637,0,49,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,477038000,477.038,keep_under_10b,SalesRevenueNet,2018-02-21,10-K,2015-12-31,False,,,doc_quality_passed,
2024Q3,VERX,1806837,0001558370-24-011204,2024-08-07,verx-20240807x8k.htm,verx-20240807xex99d1.htm,,3552,41820,0,42,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,132751000,132.751,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VFC,103379,0000103379-24-000016,2024-08-06,vfc-20240806.htm,vfcq12025exhibit99.htm,,3717,28767,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,11841840000,11841.84,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-23,10-K,2022-04-02,False,,,doc_quality_passed,
2024Q3,VIAV,912093,0000912093-24-000051,2024-08-08,viav-20240808.htm,viavq4fy248-kex991.htm,,3515,29760,0,16,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,842500000,842.5,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,VITL,1579733,0000950170-24-093324,2024-08-08,vitl-20240808.htm,vitl-ex99_1.htm,,3365,24945,0,4,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,119172000,119.172,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-26,False,,,doc_quality_passed,
2024Q3,VLTO,0001967680,0001967680-24-000109,2024-07-25,vlto-20240725.htm,vlto-2024725xex991.htm,,3657,21825,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1225000000,1225.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,True,SPY,Veralto,doc_quality_passed,
2024Q3,VMC,1396009,0001140361-24-035798,2024-08-06,ef20033639_8k.htm,ef20033639_ex99-1.htm,,2752,31294,0,34,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1649000000,1649.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,True,SPY,Vulcan Materials Company,doc_quality_passed,
2024Q3,VREX,1681622,0001681622-24-000068,2024-08-01,vrex-20240801.htm,exhibit991-q324earningsrel.htm,,3586,19958,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,433800000,433.8,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VRSN,1014473,0001014473-24-000032,2024-07-25,vrsn-20240725.htm,q22024earningsrelease.htm,,3973,11249,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,364400000,364.4,keep_under_10b,Revenues,2024-04-25,10-Q,2023-03-31,True,SPY,Verisign,doc_quality_passed,
2024Q3,VRT,1674101,0001628280-24-032675,2024-07-24,vrt-20240724.htm,q22024exhibit991vrt072424.htm,,3555,38297,0,20,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1521100000,1521.1,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-26,10-Q,2023-03-31,True,SPY,Vertiv,doc_quality_passed,
2024Q3,VRTS,883237,0000883237-24-000092,2024-07-26,vrts-20240726.htm,docq22024earningsrelease.htm,,3487,41757,0,32,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,197874000,197.874,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VRTX,875320,0000875320-24-000193,2024-08-01,vrtx-20240801.htm,ex-991_q22024.htm,,3444,39094,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2374800000,2374.8,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,True,QQQ;SPY,Vertex Pharmaceuticals,doc_quality_passed,
2024Q3,VSAT,797721,0001193125-24-195897,2024-08-07,d859154d8k.htm,d859154dex991.htm;d859154dex992.htm,,3681,54134,0,31,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,2417179000,2417.179,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-29,10-K,2022-03-31,False,,,doc_quality_passed,
2024Q3,VSCO,1856437,0001856437-24-000022,2024-08-14;2024-08-28,ex101vsco-august20248xk.htm,ex991vsco-august20248xk.htm;ex991vsco-20242qearningsre.htm,,58049,15572,0,3,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:error_HTTPError,True,included,True,$1B-$2B,1407000000,1407.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-07,10-Q,2023-04-29,False,,,doc_quality_passed,
2024Q3,VSEC,102752,0000102752-24-000068,2024-08-01,vsec-20240731.htm,vse-prxq2x2024earningsrele.htm,,3629,29190,0,14,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,188587000,188.587,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VSH,103730,0000103730-24-000100,2024-08-07,form8-k.htm,exhibit99-1.htm,,2859,15329,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,871046000,871.046,keep_under_10b,Revenues,2024-05-08,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,VST,1692819,0001193125-24-196470,2024-08-08,d829534d8k.htm,d829534dex991.htm,,3184,32427,0,41,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,4425000000,4425.0,keep_under_10b,Revenues,2024-05-10,10-Q,2023-03-31,True,SPY,Vistra Corp.,doc_quality_passed,
2024Q3,VSTS,0001967649,0001967649-24-000039,2024-08-07,receivablespurchaseagreeme.htm,vsts3q24earningsrelease-ex.htm,,438977,29775,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1400002000,1400.002,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VTOL,1525221,0001525221-24-000058,2024-08-06,vtol-20240806.htm,ex992q22024ep.htm;q22024exhibit991.htm,,4217,55713,0,11,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$100M-$500M,302022000,302.022,keep_under_10b,Revenues,2024-05-08,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VTR,740260,0000740260-24-000196,2024-08-01,vtr-20240801.htm,q22024earningsrelease.htm,,3524,49107,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1077245000,1077.245,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,True,SPY,Ventas,doc_quality_passed,
2024Q3,VTRS,1792044,0001792044-24-000022,2024-08-08,vtrs-20240808.htm,exhibit991-2q24earningsrel.htm,,3591,52279,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,3729100000,3729.1,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,True,SPY,Viatris,doc_quality_passed,
2024Q3,VVX,1601548,0001628280-24-034968,2024-08-06,vec-20240806.htm,q22024pressrelease_vf.htm,,3172,23214,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,943460000,943.46,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VYGR,1640266,0001558370-24-011071,2024-08-06,vygr-20240806x8k.htm,vygr-20240806xex99d1.htm,,3729,19524,0,22,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,150480000,150.48,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-13,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VYX,70866,0000070866-24-000029,2024-08-06,ncr-20240806.htm,exhibit991-q22024earningsr.htm;exhibit992-q22024callsli.htm,,3832,87240,0,16,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$500M-$1B,916000000,916.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,VZ,732712,0000732712-24-000049,2024-07-22,vz-20240722.htm,a2024q2exhibit991.htm;a2024q2exhibit992.htm,,17587,57001,0,44,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,False,$10B-$50B,32912000000,32912.0,remove_revenue_10b_plus,Revenues,2024-04-25,10-Q,2023-03-31,True,DOW;SPY,Verizon,doc_quality_passed,
2024Q3,WAB,943452,0001628280-24-032688,2024-07-24,wab-20240724.htm,a2q24pressreleaseword.htm;wab2q24earningspresentat.htm,,9127,60009,0,38,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,2194000000,2194.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,True,SPY,Wabtec,doc_quality_passed,
2024Q3,WAT,1000697,0001193125-24-189455,2024-07-31,d860217d8k.htm,d860217dex991.htm,,3442,28529,0,24,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,684674000,684.674,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-01,True,SPY,Waters Corporation,doc_quality_passed,
2024Q3,WBD,1437107,0001437107-24-000163,2024-08-07,disca-20240807.htm,wbd2q24earningsreleasefi.htm,,3941,36422,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,10700000000,10700.0,remove_revenue_10b_plus,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,True,QQQ;SPY,Warner Bros. Discovery,doc_quality_passed,
2024Q3,WD,1497770,0001558370-24-011451,2024-08-08,wd-20240808x8k.htm,wd-20240808xex99d1.htm,,3640,68047,0,111,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,238746000,238.746,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WDC,106040,0000106040-24-000026,2024-07-31,wdc-20240731.htm,a4ex991-pressreleaseq424.htm,,3668,32642,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,9646000000,9646.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,True,QQQ;SPY,Western Digital,doc_quality_passed,
2024Q3,WEC,783325,0000107815-24-000198,2024-07-31,wec-20240731.htm,a2024q2wecearningsreleasee.htm,,2720,14285,0,3,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2888100000,2888.1,keep_under_10b,Revenues,2024-05-03,10-Q,2023-03-31,True,SPY,WEC Energy Group,doc_quality_passed,
2024Q3,WELL,766704,0000766704-24-000030,2024-07-29,a2q24supplement992.htm,a2q24earningsrelease991.htm;exhibit9932q24.htm,,73211,42336,0,29,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$1B-$2B,1560729000,1560.729,keep_under_10b,Revenues,2024-04-30,10-Q,2023-03-31,True,SPY,Welltower,doc_quality_passed,
2024Q3,WEN,30697,0001193125-24-190581,2024-08-01,d860897d8k.htm,d860897dex991.htm,,3544,35045,0,18,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,528807000,528.807,keep_under_10b,Revenues,2024-05-02,10-Q,2023-04-02,False,,,doc_quality_passed,
2024Q3,WERN,793074,0000793074-24-000048,2024-07-30,wern-20240730.htm,wern-2024x630xex991.htm,,4998,37376,0,17,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,832714000,832.714,keep_under_10b,Revenues,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WEST,0001806347,0001558370-24-011598,2024-08-08,west-20240808x8k.htm,west-20240808xex99d1.htm,,3771,23097,0,13,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,205442000,205.442,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WFC,72971,0000072971-24-000170,2024-07-12,wfc-20240712.htm,ex993-wellsfargo2q24pres.htm;wfc2qer07-12x24ex991xrelea.htm;wfc2qer07-12x24ex992xsuppl.htm,,5830,137132,0,40,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included,False,>$50B,65203000000,65203.0,remove_revenue_10b_plus,Revenues,2020-11-02,10-Q,2019-09-30,True,SPY,Wells Fargo,doc_quality_passed,
2024Q3,WFRD,1603923,0001603923-24-000107,2024-07-23,wfrd-20240723.htm,a2024-q2ex991earningsrelea.htm,,8722,32442,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1186000000,1186.0,keep_under_10b,Revenues,2024-04-24,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WHD,1699136,0001699136-24-000095,2024-08-01,whd-20240731.htm,whd-2024063024xexhibit991.htm,,3865,26875,0,8,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,228405000,228.405,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WING,1636222,0001636222-24-000119,2024-07-31,wing-20240730.htm,a991wingq22024earningsrele.htm,,9276,22453,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,108721000,108.721,keep_under_10b,Revenues,2024-05-01,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,WK,1445305,0001445305-24-000106,2024-08-01,wk-20240801.htm,q22024exhibit991.htm,,3587,24990,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,150189000,150.189,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WKC,789460,0001628280-24-032997,2024-07-25,wkc-20240725.htm,a2024q28-kexx991earnings.htm,,3102,25696,0,10,has_tables,primary_8k:cached;exhibit_1:cached,True,included,False,$10B-$50B,12481600000,12481.6,remove_revenue_10b_plus,Revenues,2024-04-26,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WLDN,1370450,0001558370-24-010603,2024-08-01,wldn-20240801x8k.htm,wldn-20240801xex99d1.htm,,3248,23363,0,24,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,102603000,102.603,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WLKP,1604665,0001604665-24-000024,2024-08-06,wlkp-20240806.htm,ex991_20240630earningsrele.htm,,3598,16874,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,307677000,307.677,keep_under_10b,Revenues,2024-05-02,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WLY,107140,0000107140-24-000186,2024-09-05,jwa-20240905.htm,q125earningspresentation.htm;wly-2025731xex991.htm,,4159,58931,0,16,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,2082928000,2082.928,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-26,10-K,2022-04-30,False,,,doc_quality_passed,
2024Q3,WM,823768,0001104659-24-082358,2024-07-24,tm2420025d1_8k.htm,tm2420025d1_ex99-1.htm;tm2420025d1_ex99-2.htm,,3963,51236,0,44,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,True,$2B-$10B,4892000000,4892.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,True,SPY,Waste Management,doc_quality_passed,
2024Q3,WMG,1319161,0001319161-24-000025,2024-08-07,wmg-20240807.htm,q32024ex991.htm,,3237,38099,0,19,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2887000000,2887.0,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WMK,105418,0000105418-24-000044,2024-08-06,wmk-20240806x8k.htm,wmk-20240806xex99d1.htm,,2972,7571,0,2,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1144974000,1144.974,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-01,False,,,doc_quality_passed,
2024Q3,WMT,104169,0000104169-24-000131,2024-08-15,wmt-20240815.htm,earningspresentationfy25.htm;earningsreleasefy25q2.htm,,5342,93554,0,31,has_tables,primary_8k:cached;exhibit_1:cached;exhibit_2:cached,True,included,False,>$50B,152301000000,152301.0,remove_revenue_10b_plus,Revenues,2024-06-07,10-Q,2023-04-30,True,DOW;QQQ;SPY,Walmart,doc_quality_passed,
2024Q3,WNC,879526,0000879526-24-000030,2024-07-24,wnc-20240724.htm,wnc-20240630xex991.htm,,3127,30387,0,12,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$500M-$1B,620952000,620.952,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,False,,,doc_quality_passed,
2024Q3,WOOF,1826470,0000950170-24-105135,2024-09-10,woof-20240910.htm,woof-ex99_1.htm,,3980,25217,0,11,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$1B-$2B,1555908000,1555.908,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-05,10-Q,2023-04-29,False,,,doc_quality_passed,
2024Q3,WOR,108516,0000950170-24-079758,2024-07-01;2024-07-01;2024-09-24;2024-09-30,wor-20240626.htm,wor-ex99_1.htm;wor-ex99_1.htm;wor-ex99_1.htm,,7253,113691,0,0,no_tables_detected,primary_8k:cached;exhibit_1:cached;exhibit_2:cached;exhibit_3:cached,True,included,True,$1B-$2B,1049694000,1049.694,keep_under_10b,Revenues,2024-04-09,10-Q,2023-02-28,False,,,doc_quality_passed,
2024Q3,WRB,11544,0000011544-24-000021,2024-07-22,wrb-20240722.htm,wrb63020248-kex991.htm,,4033,19781,0,7,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$2B-$10B,2895004000,2895.004,keep_under_10b,Revenues,2024-05-03,10-Q,2023-03-31,True,SPY,W. R. Berkley Corporation,doc_quality_passed,
2024Q3,WRBY,1504776,0001504776-24-000016,2024-08-08,wrby-20240808.htm,warbyparkerincearningsrele.htm,,3422,25517,0,6,has_tables,primary_8k:cached;exhibit_1:cached,True,included,True,$100M-$500M,171968000,171.968,keep_under_10b,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,False,,,doc_quality_passed,
