quarter,ticker,event_date,event_accession,revenue_bucket,revenue_value,net_income_value,assets_value,financing_cash_flow_value,investing_cash_flow_value,operating_cash_flow_value,earnings_score,earnings_score_bucket,guidance_torque,earnings_torque,segment_wave_torque,margin_quality,warning_penalty,guidance_vs_current_pct,score_status,score_missing_fields,extraction_source,quarter_revenue_millions,quarter_revenue_yoy_pct,quarter_revenue_qoq_pct,guidance_revenue_millions,guidance_gross_margin_pct,numeric_evidence_count,guidance_evidence_count,wave_or_demand_evidence_count,warning_or_risk_evidence_count,primary_text_len,exhibit_text_len,json_path,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2024Q3,OII,2024-07-24,0000073756-24-000125,$500M-$1B,536987000,4060000,2239006000,-4936000,-15690000,-42919000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,669,,,,,6,6,6,6,3519,29171,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OII/OII_2024-07-24_000007375624000125.json,2024-07-25,25.750000,-2.1359,2.7184,6.0583,2.3301,-9.7864
2024Q3,OKE,2024-08-05,0001039684-24-000135,$2B-$10B,4521000000,1049000000,24464000000,-808000000,47000000,1221000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,4,3689,31162,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OKE/OKE_2024-08-05_000103968424000135.json,2024-08-06,79.360001,10.2067,11.6431,15.6880,19.5060,20.5141
2024Q3,OKTA,2024-08-28,0001660134-24-000134,$500M-$1B,518000000,-119000000,8989000000,-326000000,59000000,129000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,646,,,,,6,6,6,6,4251,26919,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OKTA/OKTA_2024-08-28_000166013424000134.json,2024-08-29,83.010002,-14.1429,-10.9866,-10.4445,-11.7576,-7.9388
2024Q3,OLED,2024-08-01,0000950170-24-089268,$100M-$500M,130467000,39839000,1668961000,-23432000,40675000,47621000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,158.5,,,,,6,4,6,6,3455,14800,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OLED/OLED_2024-08-01_000095017024089268.json,2024-08-02,188.259995,-8.8335,0.9243,-3.1021,8.0261,-4.2176
2024Q3,OLLI,2024-08-29,0001140361-24-039085,$100M-$500M,459154000,30980000,2091038000,-12198000,-99311000,35872000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,514.5,,,,,6,6,6,5,3736,22267,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OLLI/OLLI_2024-08-29_000114036124039085.json,2024-08-30,87.750000,5.3903,11.4644,10.7692,2.6325,12.7635
2024Q3,OMC,2024-07-16,0000029989-24-000019,$2B-$10B,3443300000,227500000,28044600000,-479000000,-37600000,-522100000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3900,,,,,6,3,6,6,8381,60372,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OMC/OMC_2024-07-16_000002998924000019.json,2024-07-17,90.550003,5.4445,0.9056,6.6593,11.6400,14.8758
2024Q3,OMCL,2024-08-01,0000926326-24-000024,$100M-$500M,290629000,-15000000,2226878000,3862000,-13640000,12770000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,277,,,,,6,6,6,6,3508,39868,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OMCL/OMCL_2024-08-01_000092632624000024.json,2024-08-02,39.599998,1.9950,7.3737,11.1111,7.0202,22.8283
2024Q3,ON,2024-07-29,0001193125-24-186735,$1B-$2B,1959700000,461700000,13215200000,-63400000,-562000000,408900000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1735.2,,,,,6,6,6,6,3766,32990,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ON/ON_2024-07-29_000119312524186735.json,2024-07-30,77.800003,-8.3548,-0.1028,-1.9280,-6.6710,-7.1465
2024Q3,ONB,2024-07-23,0001628280-24-032507,$100M-$500M,130804000,146600000,49089836000,971920000,-640086000,53689000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,199,,,,,6,5,6,6,4101,49660,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ONB/ONB_2024-07-23_000162828024032507.json,2024-07-24,20.209999,-11.2815,-11.0836,-3.1173,-6.1356,-6.6304
2024Q3,ONC,2024-08-07,0001651308-24-000097,$100M-$500M,447801000,-348431000,5805275000,-19868000,241063000,-563777000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,929,,,,,6,4,6,6,4766,22638,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ONC/ONC_2024-08-07_000165130824000097.json,2024-08-08,178.800003,7.6622,10.8277,8.1152,35.9172,13.3837
2024Q3,ONEW,2024-07-30,0001772921-24-000040,$500M-$1B,890990000,31704000,1770451000,220355000,-40379000,-169259000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,542,-9,,,,6,6,6,6,3522,22819,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ONEW/ONEW_2024-07-30_000177292124000040.json,2024-07-31,25.879999,-12.5966,-9.6213,-7.1484,-7.6121,-11.9011
2024Q3,ONTO,2024-08-08,0000950170-24-093934,$100M-$500M,199165000,29068000,1909712000,-9470000,-13238000,50067000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,242,,,255,,6,6,6,6,3470,18388,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ONTO/ONTO_2024-08-08_000095017024093934.json,2024-08-09,190.000000,12.6158,10.0316,-4.9316,9.9105,-7.2158
2024Q3,OPCH,2024-07-31,0001014739-24-000032,$1B-$2B,1015848000,39208000,3217035000,-80402000,-5760000,89752000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1227.2,,,,,6,4,6,5,3326,12835,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OPCH/OPCH_2024-07-31_000101473924000032.json,2024-08-01,29.969999,1.9019,3.5369,8.0080,4.4378,-21.4214
2024Q3,OPLN,2024-08-07,0001395942-24-000058,$100M-$500M,420600000,12700000,5147900000,88900000,263600000,431900000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,432,,,,,6,6,6,6,4259,80824,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OPLN/OPLN_2024-08-07_000139594224000058.json,2024-08-08,16.219999,6.3502,5.9186,0.5549,-3.0210,7.7682
2024Q3,OPTU,2024-08-01,0001628280-24-033892,$2B-$10B,2293978000,25865000,31923616000,81405000,-583095000,416846000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,2200,,,,,6,1,6,6,3260,30286,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OPTU/OPTU_2024-08-01_000162828024033892.json,2024-08-02,1.780000,-10.1124,3.9326,1.1236,35.9551,36.5169
2024Q3,ORGO,2024-08-08,0000950170-24-093893,$100M-$500M,107642000,-2969000,460025000,-1236000,-7562000,-5077000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,130.2,,,,,6,6,6,6,3317,26008,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ORGO/ORGO_2024-08-08_000095017024093893.json,2024-08-09,2.800000,-4.6429,3.5714,-9.2857,6.7857,16.4286
2024Q3,ORLY,2024-07-24,0000898173-24-000032,$2B-$10B,3707864000,516885000,13872995000,-541669000,-221520000,713764000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,203,,,,,6,4,6,6,3522,25216,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ORLY/ORLY_2024-07-24_000089817324000032.json,2024-07-25,70.047333,5.2165,7.4721,6.6212,6.5794,14.1371
2024Q3,ORN,2024-07-25,0001402829-24-000054,$100M-$500M,159174000,-12595000,416893000,3394000,-1300000,-3033000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,192.2,,,,,6,6,6,6,4826,30617,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/ORN/ORN_2024-07-25_000140282924000054.json,2024-07-26,8.010000,-15.3558,-9.8627,-0.3745,-30.3371,-30.4619
2024Q3,OSCR,2024-08-07,0001568651-24-000021,$1B-$2B,1469685000,-39772000,3601480000,506000,135509000,414715000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,2200,,,,,6,6,6,6,3427,25411,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OSCR/OSCR_2024-08-07_000156865124000021.json,2024-08-08,17.010000,3.5861,1.5285,2.7043,8.6420,-8.5832
2024Q3,OSIS,2024-08-22,0001104659-24-091849,$500M-$1B,829660000,49397000,1555686000,-37050000,-30386000,72678000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,481,,,,,6,6,6,6,3583,19720,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OSIS/OSIS_2024-08-22_000110465924091849.json,2024-08-23,157.149994,-9.8123,-9.6786,-7.1842,-10.5377,5.2052
2024Q3,OSUR,2024-08-06,0001116463-24-000034,$100M-$500M,154963000,27219000,482845000,-1331000,1016000,6002000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,54.3,,,,,6,6,6,6,4290,28060,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OSUR/OSUR_2024-08-06_000111646324000034.json,2024-08-07,4.910000,-13.0346,-10.7943,-16.2933,-16.7006,-12.6273
2024Q3,OSW,2024-07-31,0000950170-24-088227,$100M-$500M,182455000,-15904000,706140000,-10306000,-1319000,2192000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,224.9,,,,,6,6,6,6,3602,25709,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OSW/OSW_2024-07-31_000095017024088227.json,2024-08-01,16.270000,-7.3141,-6.2692,-5.6546,1.4751,10.1414
2024Q3,OTEX,2024-08-01,0001002638-24-000049,$2B-$10B,2994150000,199113000,17089200000,4662276000,-5625003000,663904000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,5800,,,,,6,6,6,6,6183,77162,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OTEX/OTEX_2024-08-01_000100263824000049.json,2024-08-02,29.500000,0.9153,8.0000,7.7627,11.2542,1.6949
2024Q3,OTIS,2024-07-24,0001781335-24-000036,$2B-$10B,3346000000,331000000,10117000000,-341000000,-21000000,278000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,3600,,,,,6,5,6,6,3918,32341,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OTIS/OTIS_2024-07-24_000178133524000036.json,2024-07-25,91.500000,2.0984,0.6667,2.3497,5.1913,12.4153
2024Q3,OTTR,2024-08-06,0001466593-24-000125,$100M-$500M,340291000,62481000,3242568000,29910000,-100379000,55553000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,0.9,,,,,6,6,6,6,3199,21819,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OTTR/OTTR_2024-08-06_000146659324000125.json,2024-08-07,91.220001,-3.1572,-4.8235,-14.9857,-16.7617,-10.6007
2024Q3,OUT,2024-08-06,0001579877-24-000083,$100M-$500M,395800000,-28900000,5582900000,20700000,-27700000,9400000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,477.3,,,,,6,4,6,6,4346,38747,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OUT/OUT_2024-08-06_000157987724000083.json,2024-08-07,14.784836,14.9688,16.5627,10.9494,24.7401,25.2252
2024Q3,OXY,2024-07-10,0000797468-24-000121,$2B-$10B,7225000000,1263000000,74008000000,-1080000000,-1598000000,2870000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,0,2,3,2,3672,8490,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/OXY/OXY_2024-07-10_000079746824000121.json,2024-07-11,61.169998,0.0654,-0.5722,-3.5802,-14.6967,-11.8849
2024Q3,PACS,2024-08-12,0002001184-24-000037,$500M-$1B,708442000,37597000,3512739000,14915000,-57554000,79290000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,1900,,,3850,,4,6,6,6,3257,34732,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PACS/PACS_2024-08-12_000200118424000037.json,2024-08-13,36.500000,13.2055,8.3014,9.5890,9.8904,-39.8356
2024Q3,PAHC,2024-08-28,0001558370-24-012519,$500M-$1B,722840000,21108000,971397000,33319000,-63736000,-6928000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,273.2,,,,,6,6,6,6,3611,34174,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PAHC/PAHC_2024-08-28_000155837024012519.json,2024-08-29,19.639999,4.5316,12.7800,14.6640,20.1629,20.1120
2024Q3,PANL,2024-08-08,0001606909-24-000085,$100M-$500M,113699075,3474267,705179968,-19601075,8794492,11571650,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,131.5,,,,,6,1,6,6,3600,39345,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PANL/PANL_2024-08-08_000160690924000085.json,2024-08-09,6.610000,0.6051,2.8744,-6.3540,3.7821,0.4539
2024Q3,PANW,2024-08-19,0001327567-24-000023,$2B-$10B,4939400000,212000000,14501100000,-91500000,-2396400000,2363400000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,2200,12,,,,6,6,6,6,4570,22090,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PANW/PANW_2024-08-19_000132756724000023.json,2024-08-20,174.345001,4.0236,-1.3307,-4.3276,8.5233,10.9381
2024Q3,PAR,2024-08-08,0000708821-24-000076,$100M-$500M,100437000,-15905000,802606000,-2426000,-1767000,-16748000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,192.2,,,,,6,1,6,6,3573,38786,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PAR/PAR_2024-08-08_000070882124000076.json,2024-08-09,49.400002,9.5547,9.1700,6.3968,14.7571,34.6761
2024Q3,PARR,2024-08-06,0000821483-24-000018,$1B-$2B,1685209000,237890000,3863950000,33754000,-2457000,139095000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,1,6,6,3342,42765,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PARR/PARR_2024-08-06_000082148324000018.json,2024-08-07,25.400000,-9.4882,-14.8425,-21.8110,-26.3779,-40.5118
2024Q3,PATK,2024-08-01,0000076605-24-000136,$500M-$1B,900100000,30173000,2562448000,32463000,-23577000,-950000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,2,6,6,4306,17591,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PATK/PATK_2024-08-01_000007660524000136.json,2024-08-02,79.580002,0.2346,6.7689,5.6798,20.9014,5.5374
2024Q3,PAYC,2024-07-31,0000950170-24-088567,$100M-$500M,451637000,119296000,4197539000,183003000,-40618000,146103000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,438,,,,,6,3,6,1,3534,25237,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PAYC/PAYC_2024-07-31_000095017024088567.json,2024-08-01,174.020004,-11.6711,-7.5968,-7.3153,-4.2811,-1.0171
2024Q3,PAYO,2024-08-07,0001558370-24-011207,$100M-$500M,192014000,7938000,7283119000,-364490000,-57004000,3902000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,7.5,,,,,6,4,6,6,3740,26036,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PAYO/PAYO_2024-08-07_000155837024011207.json,2024-08-08,6.490000,10.0154,9.3991,10.0154,18.3359,59.4761
2024Q3,PBF,2024-08-01,0001534504-24-000031,$2B-$10B,9295000000,382100000,14387800000,-646400000,-378700000,437600000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,5,6,6,4098,44538,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PBF/PBF_2024-08-01_000153450424000031.json,2024-08-02,38.209999,-2.0937,-12.1958,-12.6407,-17.9272,-25.3599
2024Q3,PBH,2024-08-08,0001295947-24-000023,$1B-$2B,1086812000,205381000,3353729000,-7569000,-256511000,259922000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,267.1,,,,,6,6,6,6,5308,32390,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PBH/PBH_2024-08-08_000129594724000023.json,2024-08-09,66.970001,3.4194,10.4972,8.4515,1.6873,19.5909
2024Q3,PBI,2024-08-08,0001140361-24-036439,$500M-$1B,834538000,-7737000,4272185000,-79442000,-41413000,-39714000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,793,,,,,6,6,6,6,3272,25551,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PBI/PBI_2024-08-08_000114036124036439.json,2024-08-09,7.110000,5.3446,-0.9845,-8.8608,-3.7975,13.2208
2024Q3,PCAR,2024-07-23,0000950170-24-085443,$2B-$10B,8473300000,733900000,40823400000,-690800000,-292700000,684800000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,8770,,,,,6,1,6,6,3362,16685,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PCAR/PCAR_2024-07-23_000095017024085443.json,2024-07-24,96.110001,-4.3492,-3.5688,0.3642,2.7885,9.0313
2024Q3,PCG,2024-07-25,0001004980-24-000104,$2B-$10B,6209000000,572000000,125698000000,1423000000,-2140000000,1185000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,9052,78087,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PCG/PCG_2024-07-25_000100498024000104.json,2024-07-26,18.129999,-1.7650,1.5444,5.0193,9.3216,14.0651
2024Q3,PCTY,2024-08-01,0001591698-24-000149,$500M-$1B,866145000,103568000,3695680000,-861958000,-298752000,206107000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,324.7,,,325.5,,6,6,6,2,4969,32383,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PCTY/PCTY_2024-08-01_000159169824000149.json,2024-08-02,148.600006,1.2180,3.0081,9.3540,9.6030,24.2059
2024Q3,PD,2024-09-03,0001568100-24-000107,$100M-$500M,103246000,-12218000,925306000,-4069000,8563000,22152000,,not_scored,,,,,,,missing_required_data,guidance_revenue_millions,regex_fallback,116,8,,,,6,6,6,6,3698,35572,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PD/PD_2024-09-03_000156810024000107.json,2024-09-04,17.170000,2.3879,4.5428,5.1252,7.2801,23.6459
2024Q3,PDM,2024-07-31,0001042776-24-000097,$100M-$500M,142367000,-1367000,4057082000,160180000,-45402000,40398000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,2.4,,,,,6,6,6,6,3442,144744,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PDM/PDM_2024-07-31_000104277624000097.json,2024-08-01,8.580000,-0.8158,6.5268,11.3054,17.7156,17.5991
2024Q3,PEB,2024-07-24,0001474098-24-000102,$100M-$500M,305719000,-22928000,5824973000,-57125000,105176000,46229000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3725,45992,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PEB/PEB_2024-07-24_000147409824000102.json,2024-07-25,13.640000,-13.3431,-9.0909,-3.6657,2.3460,-11.7302
2024Q3,PECO,2024-07-25,0001476204-24-000097,$100M-$500M,151064000,16619000,4865666000,23270000,-91418000,62763000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,4486,43546,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PECO/PECO_2024-07-25_000147620424000097.json,2024-07-26,34.509998,-1.7386,1.3330,6.6358,11.4460,7.2443
2024Q3,PEG,2024-07-30,0001193125-24-188316,$2B-$10B,3755000000,1287000000,50741000000,-380000000,-714000000,1837000000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,900,,,,,6,6,6,6,5717,52781,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PEG/PEG_2024-07-30_000119312524188316.json,2024-07-31,80.500000,0.0124,-0.1863,0.3106,10.8199,9.5155
2024Q3,PEGA,2024-07-24,0001013857-24-000156,$100M-$500M,325472000,-20774000,1510736000,-29372000,-14413000,68107000,,not_scored,,,,,,,missing_required_data,quarter_revenue_millions;quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,,,,,,6,6,6,6,3454,24525,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PEGA/PEGA_2024-07-24_000101385724000156.json,2024-07-25,32.755001,-0.7327,3.5262,4.9458,6.8081,6.4418
2024Q3,PENG,2024-07-09,0001628280-24-031486,$500M-$1B,780174000,-22227000,1505958000,222348000,-236996000,26550000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,300.6,,,,,6,2,6,6,3994,25309,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PENG/PENG_2024-07-09_000162828024031486.json,2024-07-10,25.709999,-5.6398,-13.1855,-25.4376,-29.1715,-19.1754
2024Q3,PENN,2024-08-08,0000921738-24-000026,$1B-$2B,1673300000,514500000,16064200000,-83000000,-378200000,147700000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,1400,,,,,6,4,6,6,3297,34077,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PENN/PENN_2024-08-08_000092173824000026.json,2024-08-09,18.830000,6.3728,-1.4870,-6.1604,-1.8587,7.3818
2024Q3,PFG,2024-07-25,0001104659-24-082643,$2B-$10B,2819000000,-140100000,305046700000,201700000,-1104100000,695300000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct;guidance_revenue_millions,regex_fallback,61,,,,,6,1,6,6,2737,20369,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PFG/PFG_2024-07-25_000110465924082643.json,2024-07-26,80.709999,-9.6271,-4.6958,-1.3009,5.6746,11.0767
2024Q3,PGNY,2024-08-06,0001551306-24-000152,$500M-$1B,500621000,17678000,756620000,-1846000,16127000,20961000,,not_scored,,,,,,,missing_required_data,quarter_revenue_yoy_pct,regex_fallback,304.1,,,290,,6,6,6,2,3331,33274,Growth/earnings_8k_sec_parser/local_extractions_2024Q3/PGNY/PGNY_2024-08-06_000155130624000152.json,2024-08-07,21.000000,0.8571,2.8095,10.4286,-23.3810,-24.8095
